timestamp,tag_id,x,y,anchor_1_dist,anchor_2_dist,anchor_3_dist,anchor_4_dist,anchor_5_dist
2025-07-02 14:04:35.498,1,-3.126431,2.506847,3.846343,8.155302,9.292845,9.414275,5.362406
2025-07-02 14:04:35.602,1,-3.186431,2.362215,3.702656,8.394085,9.456037,9.400466,5.278923
2025-07-02 14:04:35.698,1,-3.22442,2.265268,3.651731,8.535827,9.538403,9.385338,5.254956
2025-07-02 14:04:35.805,1,-3.282743,2.073622,3.549217,8.732369,9.688867,9.371045,5.151404
2025-07-02 14:04:35.948,1,-3.2877,2.013244,3.502126,8.70005,9.784046,9.335488,5.091382
2025-07-02 14:04:36.649,1,-3.252643,1.929009,3.457325,0,10.06329,9.180968,4.920033
2025-07-02 14:04:37.308,1,-3.176829,1.837041,3.467791,0,10.11829,9.013405,4.666707
2025-07-02 14:04:37.969,1,-3.050491,1.709185,3.537039,0,10.16529,8.770993,4.355389
2025-07-02 14:04:38.107,1,-2.887154,1.568984,3.692478,8.887406,10.20296,8.558266,4.093103
2025-07-02 14:04:38.812,1,-2.537744,1.295157,3.915369,0,10.25955,8.116594,3.595126
2025-07-02 14:04:38.904,1,-2.342081,1.156085,4.111567,9.31166,10.30127,7.878475,3.362913
2025-07-02 14:04:39.185,1,-1.975878,0.913668,4.410904,9.624173,10.35912,7.506391,3.033551
2025-07-02 14:04:39.781,1,-1.654355,0.749797,4.669713,0,10.3406,7.086275,2.771976
2025-07-02 14:04:40.677,1,-1.465791,0.682964,4.910663,9.868175,10.31783,6.860169,2.630308
2025-07-02 14:04:40.678,1,-1.261746,0.628861,5.145031,0,10.28145,6.571099,2.526118
2025-07-02 14:04:40.678,1,-1.026835,0.580722,5.444681,9.957951,10.24481,6.302337,2.436639
2025-07-02 14:04:41.029,1,-0.544991,0.518211,5.925001,10.06229,10.14326,5.874288,2.342501
2025-07-02 14:04:41.030,1,-0.318496,0.510317,6.113607,10.11233,10.07085,5.714784,2.314255
2025-07-02 14:04:41.075,1,0.076067,0.504898,6.409437,10.26127,9.988873,5.469555,2.282564
2025-07-02 14:04:41.122,1,0.249018,0.501881,6.562576,10.28914,9.973318,5.344496,2.321389
