timestamp,tag_id,x,y,z,anchor_1_dist,anchor_2_dist,anchor_3_dist,anchor_4_dist,anchor_5_dist,anchor_6_dist
2025-11-25 13:52:39.043,1,2.388867,3.733284,1.90964,4.511592,3.699239,0,8.805524,8.943365,4.855691
2025-11-25 13:52:39.084,1,2.413579,3.743474,1.924977,4.546181,3.741006,0,8.765016,8.927252,4.852118
2025-11-25 13:52:39.150,1,2.438761,3.750605,1.97401,4.55429,3.775813,0,8.732467,8.914831,4.847435
2025-11-25 13:52:39.196,1,2.459505,3.754946,2.011728,4.567285,3.784176,0,8.716734,8.905539,4.845625
2025-11-25 13:52:39.246,1,2.465514,3.757363,2.062611,4.547769,3.789712,0,8.72501,8.92351,4.861794
2025-11-25 13:52:39.303,1,2.468044,3.760283,2.123486,4.553291,3.781213,0,8.747654,8.916336,4.869649
2025-11-25 13:52:39.303,1,2.468906,3.768916,2.190318,4.55678,3.767082,0,8.750472,8.922213,4.89088
2025-11-25 13:52:39.356,1,2.460244,3.775532,2.217935,4.551866,3.745118,0,8.766116,8.921076,4.890998
2025-11-25 13:52:39.399,1,2.456091,3.776323,2.16978,4.553037,3.731551,0,8.773546,8.928104,4.880109
2025-11-25 13:52:39.448,1,2.448969,3.776189,2.18222,4.537152,3.720554,0,8.778958,8.934808,4.875595
2025-11-25 13:52:39.508,1,2.438054,3.770596,2.2093,4.534647,3.740583,0,8.79712,8.939215,4.89472
2025-11-25 13:52:39.972,1,2.480249,3.634583,2.381267,4.528633,0,0,8.777986,8.917254,4.868009
2025-11-25 13:52:40.030,1,2.446337,3.73113,2.201908,4.530508,3.683867,0,8.741943,8.886866,4.833013
2025-11-25 13:52:40.075,1,2.448783,3.754518,2.164006,4.521628,3.653255,0,8.702209,8.865868,4.812551
2025-11-25 13:52:40.123,1,2.466907,3.748543,2.261044,4.513586,3.820459,0,8.690274,8.853115,4.818321
2025-11-25 13:52:40.170,1,2.48646,3.712352,2.307692,4.506752,3.92564,0,8.696501,8.852405,4.800858
2025-11-25 13:52:40.217,1,2.493119,3.674795,2.362203,4.481529,3.948985,0,8.738744,8.835741,4.790268
2025-11-25 13:52:40.267,1,2.49196,3.653426,2.403266,4.478193,3.921138,0,8.754608,8.842888,4.793626
2025-11-25 13:52:40.314,1,2.484209,3.640025,2.354784,4.478009,3.897178,0,8.75401,8.857018,4.78309
2025-11-25 13:52:40.358,1,2.479427,3.635484,2.31368,4.485831,3.876185,0,8.743979,8.863637,4.786011
2025-11-25 13:52:40.884,1,2.479371,3.631833,2.245412,4.497723,3.868049,0,8.746412,8.851895,4.761091
2025-11-25 13:52:40.939,1,2.473164,3.637065,2.021436,4.537179,3.817048,0,8.736714,8.854784,4.758733
2025-11-25 13:52:40.939,1,2.470037,3.646215,2.011927,4.547909,3.781247,0,8.746492,8.850875,4.768476
2025-11-25 13:52:40.988,1,2.470499,3.663795,1.961622,4.569622,3.742452,0,8.763,8.852428,4.758176
2025-11-25 13:52:41.044,1,2.450837,3.660581,1.727783,4.578774,3.728103,0,8.766112,8.847953,4.753305
2025-11-25 13:52:41.101,1,2.456145,3.666908,1.750406,4.588717,3.71132,0,8.759048,8.839264,4.747563
2025-11-25 13:52:41.101,1,2.465705,3.67719,1.770166,4.596704,3.713795,0,8.771795,8.8372,4.747075
2025-11-25 13:52:41.146,1,2.464808,3.681619,1.726678,4.596149,3.713106,0,8.778716,8.841931,4.755412
2025-11-25 13:52:41.194,1,2.468912,3.685123,1.744599,4.598691,3.724898,0,8.779113,8.850789,4.755526
2025-11-25 13:52:41.237,1,2.471856,3.691309,1.813664,4.592286,3.728847,0,8.778105,8.847077,4.780918
2025-11-25 13:52:41.287,1,2.471673,3.698003,1.879822,4.576763,3.72986,0,8.7746,8.851844,4.783563
2025-11-25 13:52:41.349,1,2.468964,3.699983,1.862743,4.582076,3.731282,0,8.76568,8.852089,4.779185
2025-11-25 13:52:41.400,1,2.470493,3.69931,1.870806,4.57414,3.744813,0,8.761313,8.864571,4.779969
2025-11-25 13:52:41.448,1,2.476759,3.699961,1.912531,4.578183,3.773404,0,8.749907,8.859133,4.787007
2025-11-25 13:52:41.512,1,2.481058,3.691998,1.892957,4.575004,3.809542,0,8.738836,8.871255,4.7754
2025-11-25 13:52:41.512,1,2.485525,3.683154,1.902606,4.575251,3.834581,0,8.745589,8.87114,4.778598
2025-11-25 13:52:41.554,1,2.490283,3.674793,1.899062,4.574944,3.854751,0,8.737586,8.874983,4.775135
2025-11-25 13:52:41.605,1,2.497665,3.674734,1.917477,4.581549,3.869878,0,8.718901,8.886529,4.785349
